article,len,svc,bfm,bmw_prob,honda_prob,mercedes_prob,mitsubishi_prob,nissan_prob,toyota_prob,unknown_article_prob,vag_prob
9046706193C0,12,honda,toyota,0.0,0.06627680311890838,0.0,0.0,0.0,0.9255360623781677,0.0,0.008187134502923977
9046717027C0,12,honda,toyota,0.0,0.06627680311890838,0.0,0.0,0.0,0.9255360623781677,0.0,0.008187134502923977
9046705164B1,12,honda,toyota,0.0,0.10993377483443709,0.0,0.0,0.0,0.8847682119205298,0.0,0.005298013245033113
9046711089A0,12,honda,toyota,0.0,0.06627680311890838,0.0,0.0,0.0,0.9255360623781677,0.0,0.008187134502923977
9046706133C0,12,honda,toyota,0.0,0.06627680311890838,0.0,0.0,0.0,0.9255360623781677,0.0,0.008187134502923977
900110601001,12,honda,toyota,0.0,0.06528662420382166,0.0,0.0,0.07802547770700637,0.856687898089172,0.0,0.0
940113020130,12,honda,toyota,0.0,0.0046168051708217915,0.0,0.0,0.032317636195752536,0.9621421975992613,0.0,0.0009233610341643582
901110601001,12,honda,toyota,0.0,0.06528662420382166,0.0,0.0,0.07802547770700637,0.856687898089172,0.0,0.0
9046706048B9,12,honda,toyota,0.0,0.009596928982725527,0.0,0.0,0.0,0.9904030710172744,0.0,0.0
9046705161B0,12,honda,toyota,0.0,0.10993377483443709,0.0,0.0,0.0,0.8847682119205298,0.0,0.005298013245033113
938668511111,12,honda,toyota,0.0,0.0014641288433382138,0.0,0.0,0.020497803806734993,0.9773060029282576,0.0,0.0007320644216691069
9046707076E6,12,honda,toyota,0.0,0.007724719101123595,0.0,0.0,0.0,0.9824438202247191,0.0,0.009831460674157303
9046717026A0,12,honda,toyota,0.0,0.031710079275198186,0.0,0.0,0.0,0.9660249150622876,0.0,0.0022650056625141564
B7VCSSHLFWX,11,honda,unknown_article,0.0,0.015037593984962405,0.0,0.0,0.08270676691729323,0.007518796992481203,0.8947368421052632,0.0
B6VCSHLFWWX,11,honda,unknown_article,0.0,0.015037593984962405,0.0,0.0,0.08270676691729323,0.007518796992481203,0.8947368421052632,0.0
08221888101HE,13,honda,vag,0.0,0.021702838063439065,0.0,0.0,0.0,0.0,0.0,0.9782971619365609
083679601,9,honda,vag,0.0,0.004313443565780014,0.0,0.0014378145219266715,0.004313443565780014,0.035945363048166784,0.0,0.9539899352983465
083416601,9,honda,vag,0.0,0.006550218340611353,0.0,0.0,0.024017467248908297,0.034934497816593885,0.0,0.9344978165938864
083122601,9,honda,vag,0.0,0.0011682242990654205,0.0,0.0,0.026285046728971962,0.008177570093457943,0.0,0.9643691588785047
082009015,9,honda,vag,0.0,0.0034462952326249283,0.0,0.0,0.005169442848937392,0.009190120620333142,0.0,0.9821941412981046
082009002,9,honda,vag,0.0,0.0034462952326249283,0.0,0.0,0.005169442848937392,0.009190120620333142,0.0,0.9821941412981046
082313402,9,honda,vag,0.0,0.0034462952326249283,0.0,0.0,0.005169442848937392,0.009190120620333142,0.0,0.9821941412981046
083416401,9,honda,vag,0.0,0.006550218340611353,0.0,0.0,0.024017467248908297,0.034934497816593885,0.0,0.9344978165938864
08221888061HE,13,honda,vag,0.0,0.021702838063439065,0.0,0.0,0.0,0.0,0.0,0.9782971619365609
082009003HE,11,honda,vag,0.0,0.004477611940298508,0.0,0.0,0.0,0.0,0.0,0.9955223880597015
084296101,9,honda,vag,0.0,0.004313443565780014,0.0,0.0014378145219266715,0.004313443565780014,0.035945363048166784,0.0,0.9539899352983465
083364203,9,honda,vag,0.0,0.004807692307692308,0.0,0.016826923076923076,0.026442307692307692,0.04567307692307692,0.0,0.90625
083489601,9,honda,vag,0.0,0.004313443565780014,0.0,0.0014378145219266715,0.004313443565780014,0.035945363048166784,0.0,0.9539899352983465
082009017,9,honda,vag,0.0,0.0034462952326249283,0.0,0.0,0.005169442848937392,0.009190120620333142,0.0,0.9821941412981046
083435901,9,honda,vag,0.0,0.0011682242990654205,0.0,0.0,0.026285046728971962,0.008177570093457943,0.0,0.9643691588785047
084229601,9,honda,vag,0.0,0.004313443565780014,0.0,0.0014378145219266715,0.004313443565780014,0.035945363048166784,0.0,0.9539899352983465
083405601,9,honda,vag,0.0,0.0,0.0,0.014634146341463415,0.02926829268292683,0.024390243902439025,0.0,0.9317073170731708
083699301,9,honda,vag,0.0,0.0010309278350515464,0.0,0.002061855670103093,0.012371134020618556,0.009278350515463918,0.0,0.9752577319587629
083129802,9,honda,vag,0.0,0.0011682242990654205,0.0,0.0,0.026285046728971962,0.008177570093457943,0.0,0.9643691588785047
082009007,9,honda,vag,0.0,0.0034462952326249283,0.0,0.0,0.005169442848937392,0.009190120620333142,0.0,0.9821941412981046
082313403,9,honda,vag,0.0,0.006550218340611353,0.0,0.0,0.024017467248908297,0.034934497816593885,0.0,0.9344978165938864
085398008,9,honda,vag,0.0,0.0030698388334612432,0.0,0.0,0.0007674597083653108,0.007674597083653108,0.0,0.9884881043745203
082769805,9,honda,vag,0.0,0.0034462952326249283,0.0,0.0,0.005169442848937392,0.009190120620333142,0.0,0.9821941412981046
083197903,9,honda,vag,0.0,0.0011682242990654205,0.0,0.0,0.026285046728971962,0.008177570093457943,0.0,0.9643691588785047
082009008,9,honda,vag,0.0,0.0034462952326249283,0.0,0.0,0.005169442848937392,0.009190120620333142,0.0,0.9821941412981046
082009014,9,honda,vag,0.0,0.0034462952326249283,0.0,0.0,0.005169442848937392,0.009190120620333142,0.0,0.9821941412981046
083196501,9,honda,vag,0.0,0.004313443565780014,0.0,0.0014378145219266715,0.004313443565780014,0.035945363048166784,0.0,0.9539899352983465
082009006,9,honda,vag,0.0,0.0034462952326249283,0.0,0.0,0.005169442848937392,0.009190120620333142,0.0,0.9821941412981046
081499619,9,honda,vag,0.0,0.004313443565780014,0.0,0.0014378145219266715,0.004313443565780014,0.035945363048166784,0.0,0.9539899352983465
085300052PX,11,honda,vag,0.0,0.004477611940298508,0.0,0.0,0.0,0.0,0.0,0.9955223880597015
082009003,9,honda,vag,0.0,0.0034462952326249283,0.0,0.0,0.005169442848937392,0.009190120620333142,0.0,0.9821941412981046
084129401,9,honda,vag,0.0,0.0014892032762472078,0.0007446016381236039,0.0022338049143708115,0.0022338049143708115,0.006701414743112435,0.0,0.9865971705137752
083446101,9,honda,vag,0.0,0.006550218340611353,0.0,0.0,0.024017467248908297,0.034934497816593885,0.0,0.9344978165938864
082657202,9,honda,vag,0.0,0.0034462952326249283,0.0,0.0,0.005169442848937392,0.009190120620333142,0.0,0.9821941412981046
083196502,9,honda,vag,0.0,0.004313443565780014,0.0,0.0014378145219266715,0.004313443565780014,0.035945363048166784,0.0,0.9539899352983465
083195601,9,honda,vag,0.0,0.0,0.0,0.014634146341463415,0.02926829268292683,0.024390243902439025,0.0,0.9317073170731708
081768107,9,honda,vag,0.0,0.0035714285714285713,0.0,0.010714285714285714,0.010714285714285714,0.0,0.0,0.975
082769802,9,honda,vag,0.0,0.0034462952326249283,0.0,0.0,0.005169442848937392,0.009190120620333142,0.0,0.9821941412981046
082009001,9,honda,vag,0.0,0.0034462952326249283,0.0,0.0,0.005169442848937392,0.009190120620333142,0.0,0.9821941412981046
083197901,9,honda,vag,0.0,0.0011682242990654205,0.0,0.0,0.026285046728971962,0.008177570093457943,0.0,0.9643691588785047
